parentised_smiles	ID	class_label
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CNC(N)=N)C(=O)N1CCC(N)(CC1)C(O)=O	chembl_98333	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CNC(N)=N)C(=O)N1CCCN(CC1)C(N)=N	chembl_98605	POSITIVE
CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CNC(N)=N)C(=O)N1CCCNCC1	chembl_98493	POSITIVE
CC(C)C[C@H](NC(=O)C[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O)C(O)=O	chembl_97987	POSITIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1Cc2cc(O)ccc2CN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_96167	NEGATIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H]1Cc2cc(O)ccc2CN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_95109	POSITIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(O)cc1C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)C[C@H](CCCCN)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_94284	POSITIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(O)cc1C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_95143	NEGATIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(O)cc1C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)C[C@H](CCCNC(N)=N)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_93063	POSITIVE
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c(C)cc(O)cc1C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CCN1Cc2ccccc2C[C@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)Cc2c(C)cc(O)cc2C)C1=O)C(C)(C)C)C(O)=O	chembl_93267	POSITIVE
